1155.0000, 0.0000, 0.1956, 1.0000, 0.0000
1160.0000, 0.0000, 0.1637, 1.0000, 0.0000
1165.0000, 0.0000, 0.1243, 1.0000, 0.0000
1170.0000, 0.0000, 0.1039, 1.0000, 0.0000
1175.0000, 0.0000, 0.0659, 1.0000, 0.0000
1180.0000, 0.0000, 0.0576, 1.0000, 0.0000
1185.0000, 0.0000, 0.0587, 1.0000, 0.0000
1190.0000, 0.0000, 0.0447, 1.0000, 0.0000
1195.0000, 0.0000, 0.0475, 1.0000, 0.0000
1200.0000, 0.0000, 0.0456, 1.0000, 0.0000
1205.0000, 0.0000, 0.0552, 1.0000, 0.0000
1210.0000, 0.0000, 0.0608, 1.0000, 0.0000
1215.0000, 0.0000, 0.0593, 1.0000, 0.0000
1220.0000, 0.0000, 0.0511, 1.0000, 0.0000
1225.0000, 0.0000, 0.0584, 1.0000, 0.0000
1230.0000, 0.0000, 0.0590, 1.0000, 0.0000
1235.0000, 0.0000, 0.0524, 1.0000, 0.0000
1240.0000, 0.0000, 0.0504, 1.0000, 0.0000
1245.0000, 0.0000, 0.0463, 1.0000, 0.0000
1250.0000, 0.0000, 0.0541, 1.0000, 0.0000
1255.0000, 0.0000, 0.0507, 1.0000, 0.0000
1260.0000, 0.0000, 0.0560, 1.0000, 0.0000
1265.0000, 0.0000, 0.0629, 1.0000, 0.0000
1270.0000, 0.0000, 0.0620, 1.0000, 0.0000
1275.0000, 0.0000, 0.0733, 1.0000, 0.0000
1280.0000, 0.0000, 0.0712, 1.0000, 0.0000
1285.0000, 0.0000, 0.0665, 1.0000, 0.0000
1290.0000, 0.0000, 0.0697, 1.0000, 0.0000
1295.0000, 0.0000, 0.0712, 1.0000, 0.0000
1300.0000, 0.0000, 0.0658, 1.0000, 0.0000
1305.0000, 0.0000, 0.0671, 1.0000, 0.0000
1310.0000, 0.0000, 0.0719, 1.0000, 0.0000
1315.0000, 0.0000, 0.0706, 1.0000, 0.0000
1320.0000, 0.0000, 0.0709, 1.0000, 0.0000
1325.0000, 0.0000, 0.0710, 1.0000, 0.0000
1330.0000, 0.0000, 0.0647, 1.0000, 0.0000
1335.0000, 0.0000, 0.0640, 1.0000, 0.0000
1340.0000, 0.0000, 0.0615, 1.0000, 0.0000
1345.0000, 0.0000, 0.0598, 1.0000, 0.0000
1350.0000, 0.0000, 0.0589, 1.0000, 0.0000
1355.0000, 0.0000, 0.0599, 1.0000, 0.0000
1360.0000, 0.0000, 0.0612, 1.0000, 0.0000
1365.0000, 0.0000, 0.0613, 1.0000, 0.0000
1370.0000, 0.0000, 0.0655, 1.0000, 0.0000
1375.0000, 0.0000, 0.0672, 1.0000, 0.0000
1380.0000, 0.0000, 0.0668, 1.0000, 0.0000
1385.0000, 0.0000, 0.0699, 1.0000, 0.0000
1390.0000, 0.0000, 0.0727, 1.0000, 0.0000
1395.0000, 0.0000, 0.0712, 1.0000, 0.0000
1400.0000, 0.0000, 0.0733, 1.0000, 0.0000
1405.0000, 0.0000, 0.0751, 1.0000, 0.0000
1410.0000, 0.0000, 0.0726, 1.0000, 0.0000
1415.0000, 0.0000, 0.0753, 1.0000, 0.0000
1420.0000, 0.0000, 0.0770, 1.0000, 0.0000
1425.0000, 0.0000, 0.0743, 1.0000, 0.0000
1430.0000, 0.0000, 0.0806, 1.0000, 0.0000
1435.0000, 0.0000, 0.0816, 1.0000, 0.0000
1440.0000, 0.0000, 0.0786, 1.0000, 0.0000
1445.0000, 0.0000, 0.0833, 1.0000, 0.0000
1450.0000, 0.0000, 0.0882, 1.0000, 0.0000
1455.0000, 0.0000, 0.0845, 1.0000, 0.0000
1460.0000, 0.0000, 0.0879, 1.0000, 0.0000
1465.0000, 0.0000, 0.0913, 1.0000, 0.0000
1470.0000, 0.0000, 0.0929, 1.0000, 0.0000
1475.0000, 0.0000, 0.0921, 1.0000, 0.0000
1480.0000, 0.0000, 0.0923, 1.0000, 0.0000
1485.0000, 0.0000, 0.0931, 1.0000, 0.0000
1490.0000, 0.0000, 0.0904, 1.0000, 0.0000
1495.0000, 0.0000, 0.0956, 1.0000, 0.0000
1500.0000, 0.0000, 0.0945, 1.0000, 0.0000
1505.0000, 0.0000, 0.0908, 1.0000, 0.0000
1510.0000, 0.0000, 0.0946, 1.0000, 0.0000
1515.0000, 0.0000, 0.0961, 1.0000, 0.0000
1520.0000, 0.0000, 0.0912, 1.0000, 0.0000
1525.0000, 0.0000, 0.0915, 1.0000, 0.0000
1530.0000, 0.0000, 0.0882, 1.0000, 0.0000
1535.0000, 0.0000, 0.0787, 1.0000, 0.0000
1540.0000, 0.0000, 0.0803, 1.0000, 0.0000
1545.0000, 0.0000, 0.0811, 1.0000, 0.0000
1550.0000, 0.0000, 0.0730, 1.0000, 0.0000
1555.0000, 0.0000, 0.0826, 1.0000, 0.0000
1560.0000, 0.0000, 0.0918, 1.0000, 0.0000
1565.0000, 0.0000, 0.0936, 1.0000, 0.0000
1570.0000, 0.0000, 0.1117, 1.0000, 0.0000
1575.0000, 0.0000, 0.1303, 1.0000, 0.0000
1580.0000, 0.0000, 0.1494, 1.0000, 0.0000
1585.0000, 0.0000, 0.1655, 1.0000, 0.0000
1590.0000, 0.0000, 0.1958, 1.0000, 0.0000
1595.0000, 0.0000, 0.2280, 1.0000, 1.0000
1600.0000, 0.0000, 0.2672, 1.0000, 1.0000
1605.0000, 1.0000, 0.2936, 1.0000, 1.0000
1610.0000, 1.0000, 0.3500, 1.0000, 1.0000
1615.0000, 1.0000, 0.3834, 1.0000, 1.0000
1620.0000, 1.0000, 0.4623, 1.0000, 1.0000
1625.0000, 1.0000, 0.4662, 1.0000, 1.0000
1630.0000, 1.0000, 0.4694, 1.0000, 1.0000
1635.0000, 1.0000, 0.5175, 1.0000, 1.0000
1640.0000, 1.0000, 0.5410, 1.0000, 1.0000
1645.0000, 1.0000, 0.5025, 1.0000, 1.0000
1650.0000, 1.0000, 0.4394, 1.0000, 1.0000
1655.0000, 1.0000, 0.3500, 1.0000, 1.0000
1660.0000, 1.0000, 0.2209, 1.0000, 1.0000
1700.0000, 0.0000, 0.0055, 1.0000, 0.0000
1705.0000, 0.0000, 0.0027, 1.0000, 0.0000
1710.0000, 0.0000, 0.0046, 1.0000, 0.0000
1715.0000, 0.0000, 0.0039, 1.0000, 0.0000
1720.0000, 0.0000, 0.0034, 1.0000, 0.0000
1725.0000, 0.0000, 0.0042, 1.0000, 0.0000
1730.0000, 0.0000, 0.0071, 1.0000, 0.0000
1735.0000, 0.0000, 0.0079, 1.0000, 0.0000
1740.0000, 0.0000, 0.0157, 1.0000, 0.0000
1745.0000, 0.0000, 0.0153, 1.0000, 0.0000
1750.0000, 0.0000, 0.0172, 1.0000, 0.0000
1755.0000, 0.0000, 0.0235, 1.0000, 0.0000
1760.0000, 0.0000, 0.0253, 1.0000, 0.0000
1765.0000, 0.0000, 0.0248, 1.0000, 0.0000
1770.0000, 0.0000, 0.0184, 1.0000, 0.0000
1775.0000, 0.0000, 0.0206, 1.0000, 0.0000
1780.0000, 0.0000, 0.0282, 1.0000, 0.0000
1785.0000, 0.0000, 0.0236, 1.0000, 0.0000
1790.0000, 0.0000, 0.0319, 1.0000, 0.0000
1795.0000, 0.0000, 0.0371, 1.0000, 0.0000
1800.0000, 0.0000, 0.0390, 1.0000, 0.0000
1805.0000, 0.0000, 0.0493, 1.0000, 0.0000
1810.0000, 0.0000, 0.0578, 1.0000, 0.0000
1815.0000, 0.0000, 0.0471, 1.0000, 0.0000
1820.0000, 0.0000, 0.0494, 1.0000, 0.0000
1825.0000, 0.0000, 0.0457, 1.0000, 0.0000
1830.0000, 0.0000, 0.0514, 1.0000, 0.0000
1835.0000, 0.0000, 0.0451, 1.0000, 0.0000
1840.0000, 0.0000, 0.0462, 1.0000, 0.0000
1845.0000, 0.0000, 0.0511, 1.0000, 0.0000
1850.0000, 0.0000, 0.0511, 1.0000, 0.0000
1855.0000, 0.0000, 0.0499, 1.0000, 0.0000
1860.0000, 0.0000, 0.0459, 1.0000, 0.0000
1865.0000, 0.0000, 0.0429, 1.0000, 0.0000
1870.0000, 0.0000, 0.0451, 1.0000, 0.0000
1875.0000, 0.0000, 0.0423, 1.0000, 0.0000
1880.0000, 0.0000, 0.0436, 1.0000, 0.0000
1885.0000, 0.0000, 0.0438, 1.0000, 0.0000
1890.0000, 0.0000, 0.0440, 1.0000, 0.0000
1895.0000, 0.0000, 0.0454, 1.0000, 0.0000
1900.0000, 0.0000, 0.0466, 1.0000, 0.0000
1905.0000, 0.0000, 0.0477, 1.0000, 0.0000
1910.0000, 0.0000, 0.0478, 1.0000, 0.0000
1915.0000, 0.0000, 0.0488, 1.0000, 0.0000
1920.0000, 0.0000, 0.0517, 1.0000, 0.0000
1925.0000, 0.0000, 0.0492, 1.0000, 0.0000
1930.0000, 0.0000, 0.0544, 1.0000, 0.0000
1935.0000, 0.0000, 0.0590, 1.0000, 0.0000
1940.0000, 0.0000, 0.0555, 1.0000, 0.0000
1945.0000, 0.0000, 0.0615, 1.0000, 0.0000
1950.0000, 0.0000, 0.0617, 1.0000, 0.0000
1955.0000, 0.0000, 0.0596, 1.0000, 0.0000
1960.0000, 0.0000, 0.0612, 1.0000, 0.0000
1965.0000, 0.0000, 0.0614, 1.0000, 0.0000
1970.0000, 0.0000, 0.0615, 1.0000, 0.0000
1975.0000, 0.0000, 0.0602, 1.0000, 0.0000
1980.0000, 0.0000, 0.0615, 1.0000, 0.0000
1985.0000, 0.0000, 0.0609, 1.0000, 0.0000
1990.0000, 0.0000, 0.0600, 1.0000, 0.0000
1995.0000, 0.0000, 0.0608, 1.0000, 0.0000
2000.0000, 0.0000, 0.0606, 1.0000, 0.0000
2005.0000, 0.0000, 0.0597, 1.0000, 0.0000
2010.0000, 0.0000, 0.0606, 1.0000, 0.0000
2015.0000, 0.0000, 0.0609, 1.0000, 0.0000
2020.0000, 0.0000, 0.0594, 1.0000, 0.0000
2025.0000, 0.0000, 0.0607, 1.0000, 0.0000
2030.0000, 0.0000, 0.0606, 1.0000, 0.0000
2035.0000, 0.0000, 0.0584, 1.0000, 0.0000
2040.0000, 0.0000, 0.0603, 1.0000, 0.0000
2045.0000, 0.0000, 0.0605, 1.0000, 0.0000
2050.0000, 0.0000, 0.0582, 1.0000, 0.0000
2055.0000, 0.0000, 0.0587, 1.0000, 0.0000
2060.0000, 0.0000, 0.0589, 1.0000, 0.0000
2065.0000, 0.0000, 0.0559, 1.0000, 0.0000
2070.0000, 0.0000, 0.0593, 1.0000, 0.0000
2075.0000, 0.0000, 0.0603, 1.0000, 0.0000
2080.0000, 0.0000, 0.0584, 1.0000, 0.0000
2085.0000, 0.0000, 0.0614, 1.0000, 0.0000
2090.0000, 0.0000, 0.0620, 1.0000, 0.0000
2095.0000, 0.0000, 0.0616, 1.0000, 0.0000
2100.0000, 0.0000, 0.0607, 1.0000, 0.0000
2105.0000, 0.0000, 0.0611, 1.0000, 0.0000
2110.0000, 0.0000, 0.0608, 1.0000, 0.0000
2115.0000, 0.0000, 0.0593, 1.0000, 0.0000
2120.0000, 0.0000, 0.0595, 1.0000, 0.0000
2125.0000, 0.0000, 0.0602, 1.0000, 0.0000
2130.0000, 0.0000, 0.0589, 1.0000, 0.0000
2135.0000, 0.0000, 0.0599, 1.0000, 0.0000
2140.0000, 0.0000, 0.0599, 1.0000, 0.0000
2145.0000, 0.0000, 0.0579, 1.0000, 0.0000
2150.0000, 0.0000, 0.0602, 1.0000, 0.0000
2155.0000, 0.0000, 0.0603, 1.0000, 0.0000
2160.0000, 0.0000, 0.0583, 1.0000, 0.0000
2165.0000, 0.0000, 0.0594, 1.0000, 0.0000
2170.0000, 0.0000, 0.0602, 1.0000, 0.0000
2175.0000, 0.0000, 0.0586, 1.0000, 0.0000
2180.0000, 0.0000, 0.0601, 1.0000, 0.0000
2185.0000, 0.0000, 0.0606, 1.0000, 0.0000
2190.0000, 0.0000, 0.0589, 1.0000, 0.0000
2195.0000, 0.0000, 0.0609, 1.0000, 0.0000
2200.0000, 0.0000, 0.0616, 1.0000, 0.0000
2205.0000, 0.0000, 0.0614, 1.0000, 0.0000
2210.0000, 0.0000, 0.0606, 1.0000, 0.0000
2215.0000, 0.0000, 0.0616, 1.0000, 0.0000
2220.0000, 0.0000, 0.0613, 1.0000, 0.0000
2225.0000, 0.0000, 0.0602, 1.0000, 0.0000
2230.0000, 0.0000, 0.0612, 1.0000, 0.0000
2235.0000, 0.0000, 0.0618, 1.0000, 0.0000
2240.0000, 0.0000, 0.0604, 1.0000, 0.0000
2245.0000, 0.0000, 0.0619, 1.0000, 0.0000
2250.0000, 0.0000, 0.0625, 1.0000, 0.0000
2255.0000, 0.0000, 0.0615, 1.0000, 0.0000
2260.0000, 0.0000, 0.0629, 1.0000, 0.0000
2265.0000, 0.0000, 0.0628, 1.0000, 0.0000
2270.0000, 0.0000, 0.0609, 1.0000, 0.0000
2275.0000, 0.0000, 0.0622, 1.0000, 0.0000
2280.0000, 0.0000, 0.0620, 1.0000, 0.0000
2285.0000, 0.0000, 0.0604, 1.0000, 0.0000
2290.0000, 0.0000, 0.0619, 1.0000, 0.0000
2295.0000, 0.0000, 0.0624, 1.0000, 0.0000
2300.0000, 0.0000, 0.0609, 1.0000, 0.0000
2305.0000, 0.0000, 0.0623, 1.0000, 0.0000
2310.0000, 0.0000, 0.0628, 1.0000, 0.0000
2315.0000, 0.0000, 0.0599, 1.0000, 0.0000
2320.0000, 0.0000, 0.0620, 1.0000, 0.0000
2325.0000, 0.0000, 0.0627, 1.0000, 0.0000
2330.0000, 0.0000, 0.0627, 1.0000, 0.0000
2335.0000, 0.0000, 0.0618, 1.0000, 0.0000
2340.0000, 0.0000, 0.0624, 1.0000, 0.0000
2345.0000, 0.0000, 0.0625, 1.0000, 0.0000
2350.0000, 0.0000, 0.0615, 1.0000, 0.0000
2355.0000, 0.0000, 0.0631, 1.0000, 0.0000
2360.0000, 0.0000, 0.0631, 1.0000, 0.0000
2365.0000, 0.0000, 0.0620, 1.0000, 0.0000
2370.0000, 0.0000, 0.0631, 1.0000, 0.0000
2375.0000, 0.0000, 0.0631, 1.0000, 0.0000
2380.0000, 0.0000, 0.0621, 1.0000, 0.0000
2385.0000, 0.0000, 0.0629, 1.0000, 0.0000
2390.0000, 0.0000, 0.0631, 1.0000, 0.0000
2395.0000, 0.0000, 0.0612, 1.0000, 0.0000
2400.0000, 0.0000, 0.0627, 1.0000, 0.0000
2405.0000, 0.0000, 0.0628, 1.0000, 0.0000
2410.0000, 0.0000, 0.0610, 1.0000, 0.0000
2415.0000, 0.0000, 0.0620, 1.0000, 0.0000
2420.0000, 0.0000, 0.0622, 1.0000, 0.0000
2425.0000, 0.0000, 0.0603, 1.0000, 0.0000
2430.0000, 0.0000, 0.0614, 1.0000, 0.0000
2435.0000, 0.0000, 0.0617, 1.0000, 0.0000
2440.0000, 0.0000, 0.0589, 1.0000, 0.0000
2445.0000, 0.0000, 0.0615, 1.0000, 0.0000
2450.0000, 0.0000, 0.0623, 1.0000, 0.0000
2455.0000, 0.0000, 0.0626, 1.0000, 0.0000
2460.0000, 0.0000, 0.0617, 1.0000, 0.0000
2465.0000, 0.0000, 0.0626, 1.0000, 0.0000
2470.0000, 0.0000, 0.0626, 1.0000, 0.0000
2475.0000, 0.0000, 0.0614, 1.0000, 0.0000
2480.0000, 0.0000, 0.0619, 1.0000, 0.0000
2485.0000, 0.0000, 0.0618, 1.0000, 0.0000
2490.0000, 0.0000, 0.0606, 1.0000, 0.0000
2495.0000, 0.0000, 0.0615, 1.0000, 0.0000
2500.0000, 0.0000, 0.0619, 1.0000, 0.0000
2505.0000, 0.0000, 0.0609, 1.0000, 0.0000
2510.0000, 0.0000, 0.0621, 1.0000, 0.0000
2515.0000, 0.0000, 0.0623, 1.0000, 0.0000
2520.0000, 0.0000, 0.0607, 1.0000, 0.0000
2525.0000, 0.0000, 0.0619, 1.0000, 0.0000
2530.0000, 0.0000, 0.0626, 1.0000, 0.0000
2535.0000, 0.0000, 0.0611, 1.0000, 0.0000
2540.0000, 0.0000, 0.0628, 1.0000, 0.0000
