920.0000,0.0000
925.0000,0.0000
930.0000,0.0000
935.0000,0.0000
940.0000,0.0000
945.0000,0.0000
950.0000,0.0000
955.0000,0.0000
960.0000,0.0000
965.0000,0.0000
970.0000,0.0000
975.0000,0.0000
980.0000,0.0000
985.0000,0.0000
990.0000,0.0000
995.0000,0.0000
1000.0000,0.0000
1005.0000,0.0000
1010.0000,0.0000
1015.0000,0.0000
1020.0000,0.0000
1025.0000,0.0000
1030.0000,0.0000
1035.0000,0.0000
1040.0000,0.0000
1045.0000,0.0000
1050.0000,0.0000
1055.0000,0.0000
1060.0000,0.0000
1065.0000,0.0000
1070.0000,0.0000
1075.0000,0.0000
1080.0000,0.0000
1085.0000,0.0000
1090.0000,0.0000
1095.0000,0.0000
1100.0000,0.0000
1105.0000,0.0000
1110.0000,0.0000
1115.0000,0.0000
1120.0000,0.0000
1125.0000,0.0000
1130.0000,0.0000
1135.0000,0.0000
1140.0000,0.0000
1145.0000,0.0000
1150.0000,0.0000
1155.0000,0.0000
1160.0000,0.0000
1165.0000,0.0000
1170.0000,0.0000
1175.0000,0.0000
1180.0000,0.0000
1185.0000,0.0000
1190.0000,0.0000
1195.0000,0.0000
1200.0000,0.0000
1205.0000,0.0000
1210.0000,0.0000
1215.0000,0.0000
1220.0000,0.0000
1225.0000,0.0000
1230.0000,0.0000
1235.0000,0.0000
1240.0000,0.0000
1245.0000,0.0000
1250.0000,0.0000
1255.0000,0.0000
1260.0000,0.0000
1265.0000,0.0000
1270.0000,0.0000
1275.0000,0.0000
1280.0000,0.0000
1285.0000,0.0000
1290.0000,0.0000
1295.0000,0.0000
1300.0000,0.0000
1305.0000,0.0000
1310.0000,0.0000
1315.0000,0.0000
1320.0000,0.0000
1325.0000,0.0000
1330.0000,0.0000
1335.0000,0.0000
1340.0000,0.0000
1345.0000,0.0000
1350.0000,0.0000
1355.0000,0.0000
1360.0000,0.0000
1365.0000,0.0000
1370.0000,0.0000
1375.0000,0.0000
1380.0000,0.0000
1385.0000,0.0000
1390.0000,0.0000
1395.0000,0.0000
1400.0000,0.0000
1405.0000,0.0000
1410.0000,0.0000
1415.0000,0.0000
1420.0000,0.0000
1425.0000,0.0000
1430.0000,0.0000
1435.0000,0.0000
1440.0000,0.0000
1445.0000,0.0000
1450.0000,0.0000
1455.0000,0.0000
1460.0000,0.0000
1465.0000,0.0000
1470.0000,0.0000
1475.0000,0.0000
1480.0000,0.0000
1485.0000,0.0000
1490.0000,0.0000
1495.0000,0.0000
1500.0000,0.0000
1505.0000,0.0000
1510.0000,0.0000
1515.0000,0.0000
1520.0000,0.0000
1525.0000,0.0000
1530.0000,0.0000
1535.0000,0.0000
1540.0000,0.0000
1545.0000,0.0000
1550.0000,0.0000
1555.0000,0.0000
1560.0000,0.0000
1565.0000,0.0000
1570.0000,0.0000
1575.0000,0.0000
1580.0000,0.0000
1585.0000,0.0000
1590.0000,0.0000
1595.0000,0.0000
1600.0000,0.0000
1605.0000,0.0000
1610.0000,0.0000
1615.0000,0.0000
1620.0000,0.0000
1625.0000,0.0000
1630.0000,0.0000
1635.0000,0.0000
1640.0000,0.0000
1645.0000,0.0000
1650.0000,0.0000
1655.0000,0.0000
1660.0000,0.0000
1665.0000,0.0000
1670.0000,0.0000
1675.0000,0.0000
1680.0000,0.0000
1685.0000,0.0000
1690.0000,0.0000
1695.0000,0.0000
1700.0000,0.0000
1705.0000,0.0000
1710.0000,0.0000
1715.0000,0.0000
1720.0000,0.0000
1725.0000,0.0000
1730.0000,0.0000
1735.0000,0.0000
1740.0000,0.0000
1745.0000,0.0000
1750.0000,0.0000
1755.0000,0.0000
1760.0000,0.0000
1765.0000,0.0000
1770.0000,0.0000
1775.0000,0.0000
1780.0000,0.0000
1785.0000,0.0000
1790.0000,0.0000
1795.0000,0.0000
1800.0000,0.0000
1805.0000,0.0000
1810.0000,0.0000
1815.0000,0.0000
1820.0000,0.0000
1825.0000,0.0000
1830.0000,0.0000
1835.0000,0.0000
1840.0000,0.0000
1845.0000,0.0000
1850.0000,0.0000
1855.0000,0.0000
1860.0000,0.0000
1865.0000,0.0000
1870.0000,0.0000
1875.0000,0.0000
1880.0000,0.0000
1885.0000,0.0000
1890.0000,0.0000
1895.0000,0.0000
1900.0000,0.0000
1905.0000,0.0000
1910.0000,0.0000
1915.0000,0.0000
1920.0000,0.0000
1925.0000,0.0000
1930.0000,0.0000
1935.0000,0.0000
1940.0000,0.0000
1945.0000,0.0000
1950.0000,0.0000
1955.0000,0.0000
1960.0000,0.0000
1965.0000,0.0000
1970.0000,0.0000
1975.0000,0.0000
1980.0000,0.0000
1985.0000,0.0000
1990.0000,0.0000
1995.0000,0.0000
2000.0000,0.0000
2005.0000,0.0000
2010.0000,0.0000
2015.0000,0.0000
2020.0000,0.0000
2025.0000,0.0000
2030.0000,0.0000
2035.0000,0.0000
2040.0000,0.0000
2045.0000,0.0000
2050.0000,0.0000
2055.0000,0.0000
2060.0000,0.0000
2065.0000,0.0000
2070.0000,0.0000
2075.0000,0.0000
2080.0000,0.0000
2085.0000,0.0000
2090.0000,0.0000
2095.0000,0.0000
2100.0000,0.0000
2105.0000,1.0000
2110.0000,1.0000
2115.0000,1.0000
2120.0000,1.0000
2125.0000,1.0000
2130.0000,1.0000
2135.0000,1.0000
2140.0000,1.0000
2145.0000,1.0000
2150.0000,1.0000
2155.0000,1.0000
2160.0000,1.0000
2200.0000,0.0000
2205.0000,0.0000
2210.0000,0.0000
2215.0000,0.0000
2220.0000,0.0000
2225.0000,0.0000
2230.0000,0.0000
2235.0000,0.0000
2240.0000,0.0000
2245.0000,0.0000
2250.0000,0.0000
2255.0000,0.0000
2260.0000,0.0000
2265.0000,0.0000
2270.0000,0.0000
2275.0000,0.0000
2280.0000,0.0000
2285.0000,0.0000
2290.0000,0.0000
2295.0000,0.0000
2300.0000,0.0000
2305.0000,0.0000
2310.0000,0.0000
2315.0000,0.0000
2320.0000,0.0000
2325.0000,0.0000
2330.0000,0.0000
2335.0000,0.0000
2340.0000,0.0000
2345.0000,0.0000
2350.0000,0.0000
2355.0000,0.0000
2360.0000,0.0000
2365.0000,0.0000
2370.0000,0.0000
2375.0000,0.0000
2380.0000,0.0000
2385.0000,0.0000
2390.0000,0.0000
2395.0000,0.0000
2400.0000,0.0000
2405.0000,0.0000
2410.0000,0.0000
2415.0000,0.0000
2420.0000,0.0000
2425.0000,0.0000
2430.0000,0.0000
2435.0000,0.0000
2440.0000,0.0000
2445.0000,0.0000
2450.0000,0.0000
2455.0000,0.0000
2460.0000,0.0000
2465.0000,0.0000
2470.0000,0.0000
2475.0000,0.0000
2480.0000,0.0000
2485.0000,0.0000
2490.0000,0.0000
2495.0000,0.0000
2500.0000,0.0000
2505.0000,0.0000
2510.0000,0.0000
2515.0000,0.0000
2520.0000,0.0000
2525.0000,0.0000
2530.0000,0.0000
2535.0000,0.0000
2540.0000,0.0000
2545.0000,0.0000
2550.0000,0.0000
2555.0000,0.0000
2560.0000,0.0000
2565.0000,0.0000
2570.0000,0.0000
2575.0000,0.0000
2580.0000,0.0000
2585.0000,0.0000
2590.0000,0.0000
2595.0000,0.0000
2600.0000,0.0000
2605.0000,0.0000
2610.0000,0.0000
2615.0000,0.0000
2620.0000,0.0000
2625.0000,0.0000
2630.0000,0.0000
2635.0000,0.0000
2640.0000,0.0000
2645.0000,0.0000
2650.0000,0.0000
2655.0000,0.0000
2660.0000,0.0000
2665.0000,0.0000
2670.0000,0.0000
2675.0000,0.0000
2680.0000,0.0000
2685.0000,0.0000
2690.0000,0.0000
2695.0000,0.0000
2700.0000,0.0000
2705.0000,0.0000
2710.0000,0.0000
2715.0000,0.0000
2720.0000,0.0000
2725.0000,0.0000
2730.0000,0.0000
2735.0000,0.0000
2740.0000,0.0000
2745.0000,0.0000
2750.0000,0.0000
2755.0000,0.0000
2760.0000,0.0000
2765.0000,0.0000
2770.0000,0.0000
2775.0000,0.0000
2780.0000,0.0000
2785.0000,0.0000
2790.0000,0.0000
2795.0000,0.0000
2800.0000,0.0000
2805.0000,0.0000
2810.0000,0.0000
2815.0000,0.0000
2820.0000,0.0000
2825.0000,0.0000
2830.0000,0.0000
2835.0000,0.0000
2840.0000,0.0000
2845.0000,0.0000
2850.0000,0.0000
2855.0000,0.0000
2860.0000,0.0000
2865.0000,0.0000
2870.0000,0.0000
2875.0000,0.0000
2880.0000,0.0000
2885.0000,0.0000
2890.0000,0.0000
2895.0000,0.0000
2900.0000,0.0000
2905.0000,0.0000
2910.0000,0.0000
2915.0000,0.0000
2920.0000,0.0000
2925.0000,0.0000
2930.0000,0.0000
2935.0000,0.0000
2940.0000,0.0000
2945.0000,0.0000
2950.0000,0.0000
2955.0000,0.0000
2960.0000,0.0000
2965.0000,0.0000
2970.0000,0.0000
2975.0000,0.0000
2980.0000,0.0000
2985.0000,0.0000
2990.0000,0.0000
2995.0000,0.0000
3000.0000,0.0000
3005.0000,0.0000
3010.0000,0.0000
3015.0000,0.0000
3020.0000,0.0000
3025.0000,0.0000
3030.0000,0.0000
3035.0000,0.0000
3040.0000,0.0000
3045.0000,0.0000
3050.0000,0.0000
3055.0000,0.0000
3060.0000,0.0000
3065.0000,0.0000
3070.0000,0.0000
3075.0000,0.0000
3080.0000,0.0000
3085.0000,0.0000
3090.0000,0.0000
3095.0000,0.0000
3100.0000,0.0000
3105.0000,0.0000
3110.0000,0.0000
3115.0000,0.0000
3120.0000,0.0000
3125.0000,0.0000
3130.0000,0.0000
3135.0000,0.0000
3140.0000,0.0000
3145.0000,0.0000
3150.0000,0.0000
3155.0000,0.0000
3160.0000,0.0000
3165.0000,0.0000
3170.0000,0.0000
3175.0000,0.0000
3180.0000,0.0000
3185.0000,0.0000
3190.0000,0.0000
3195.0000,0.0000
3200.0000,0.0000
3205.0000,0.0000
3210.0000,0.0000
3215.0000,0.0000
3220.0000,0.0000
3225.0000,0.0000
3230.0000,0.0000
3235.0000,0.0000
3240.0000,0.0000
3245.0000,0.0000
3250.0000,0.0000
3255.0000,0.0000
3260.0000,0.0000
3265.0000,0.0000
3270.0000,0.0000
3275.0000,0.0000
3280.0000,0.0000
3285.0000,0.0000
3290.0000,0.0000
3295.0000,0.0000
3300.0000,0.0000
3305.0000,0.0000
3310.0000,0.0000
3315.0000,0.0000
3320.0000,0.0000
3325.0000,0.0000
3330.0000,0.0000
3335.0000,0.0000
3340.0000,0.0000
3345.0000,0.0000
3350.0000,0.0000
3355.0000,0.0000
3360.0000,0.0000
3365.0000,0.0000
3370.0000,0.0000
3375.0000,0.0000
3380.0000,0.0000
3385.0000,0.0000
3390.0000,0.0000
3395.0000,0.0000
3400.0000,0.0000
3405.0000,0.0000
3410.0000,0.0000
3415.0000,0.0000
3420.0000,0.0000
3425.0000,0.0000
3430.0000,0.0000
3435.0000,0.0000
3440.0000,0.0000
3445.0000,0.0000
3450.0000,0.0000
3455.0000,0.0000
3460.0000,0.0000
3465.0000,0.0000
3470.0000,0.0000
3475.0000,0.0000
3480.0000,0.0000
3485.0000,0.0000
3490.0000,0.0000
3495.0000,0.0000
3500.0000,0.0000
3505.0000,0.0000
3510.0000,0.0000
3515.0000,0.0000
3520.0000,0.0000
3525.0000,0.0000
3530.0000,0.0000
3535.0000,0.0000
3540.0000,0.0000
3545.0000,0.0000
3550.0000,0.0000
3555.0000,0.0000
3560.0000,0.0000
3565.0000,0.0000
3570.0000,0.0000
3575.0000,0.0000
3580.0000,0.0000
3585.0000,0.0000
3590.0000,0.0000
3595.0000,0.0000
3600.0000,0.0000
3605.0000,0.0000
3610.0000,0.0000
3615.0000,0.0000
3620.0000,0.0000
3625.0000,0.0000
3630.0000,0.0000
3635.0000,0.0000
3640.0000,0.0000
3645.0000,0.0000
